m0,m1,m2,m3,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation,month,day,hour,year
11.1237,19.1238,16.6006,17.9168,100,24.18,85,1007,10.62,181,0,0,22.2222,9.65606,0,277.497,32.3714,6,27,17,2022
8.55494,14.8069,11.1116,13.8943,100,24.14,86,1007,10.52,175,0,0,22.2222,9.65606,0,284.892,20.2923,6,27,18,2022
4.7412,9.48809,6.60464,5.83189,100,23.99,87,1007,10.69,177,0,0,22.2222,8.04672,0,292.454,8.62438,6,27,19,2022
0,0,0,0,100,24.13,86,1007,11.09,176,0,0,21.6667,8.04672,0,300.735,-2.3926,6,27,20,2022
0,0,0,0,100,24,87,1007,10.79,173,0,0,21.6667,8.04672,0,310.251,-12.4295,6,27,21,2022
0,0,0,0,100,23.78,89,1007,11,172,0,0,21.6667,8.04672,0,321.499,-21.0205,6,27,22,2022
0,0,0,0,100,23.99,88,1007,11.76,174,0,0,21.1111,6.43738,0,334.819,-27.5398,6,27,23,2022
0,0,0,0,100,23.7,90,1007,11.27,176,0,0,21.1111,6.43738,0,350.046,-31.2762,6,28,0,2022
0,0,0,0,100,24.12,87,1006,10.75,171,0,0,20.5556,8.04672,0,6.19773,-31.6839,6,28,1,2022
0,0,0,0,100,24.02,87,1006,10.81,171,0,0,20.5556,8.04672,0,21.7623,-28.6955,6,28,2,2022
0,0,0,0,100,23.98,88,1005,11.43,172,0,0,20.5556,9.65606,0,35.5741,-22.7681,6,28,3,2022
0,0,0,0,100,23.86,89,1005,11.06,173,0,0,20.5556,9.65606,0,47.2927,-14.6029,6,28,4,2022
0,0,0,0,100,23.68,90,1005,11.31,177,0,0,20,9.65606,0,57.1756,-4.85849,6,28,5,2022
0,0,0,0,100,23.67,90,1006,10.97,178,0,0,20.5556,9.65606,0,65.7041,5.96179,6,28,6,2022
0.322068,4.24207,1.87456,3.82118,100,23.65,90,1005,11.14,177,0,0,20.5556,9.65606,0,73.393,17.5005,6,28,7,2022
3.75862,5.40965,9.36387,7.29097,100,23.79,90,1006,10.84,180,0,0,21.1111,9.65606,1,80.7778,29.5012,6,28,8,2022
6.48902,8.72057,17.2844,11.1851,100,24.1,90,1006,10.97,181,0,0,21.6667,9.65606,1,88.5394,41.7578,6,28,9,2022
12.0259,9.72607,21.2748,14.3286,100,24.43,89,1006,11.86,183,0,0,21.6667,9.65606,2,97.8935,54.0481,6,28,10,2022
14.3879,11.2293,20.1496,15.2571,100,24.66,88,1005,12.39,184,0,0,21.6667,9.65606,2,112.005,65.9576,6,28,11,2022
23.6725,15.7504,18.9203,14.0246,100,24.89,86,1005,12.75,189,0,0,22.2222,11.2654,5,142.363,75.9566,6,28,12,2022
25.9237,20.5578,14.0538,16.3631,100,24.9,86,1005,12.85,189,0,0,22.2222,11.2654,4,204.969,77.4846,6,28,13,2022
25.7982,23.406,13.9043,21.2354,100,24.81,87,1005,12.59,189,0,0,22.2222,11.2654,4,243.045,68.6227,6,28,14,2022
25.0101,23.8554,16.4172,20.7073,100,24.61,87,1004,12.48,187,0,0,22.2222,11.2654,2,259.37,56.9365,6,28,15,2022
23.7522,22.945,19.1727,26.3136,100,24.67,87,1004,12.2,188,0,0,22.2222,11.2654,2,269.431,44.6826,6,28,16,2022
15.4025,19.5256,17.9216,18.1739,100,24.55,88,1004,11.67,186,0,0,22.2222,11.2654,1,277.424,32.3932,6,28,17,2022
11.7971,16.0278,13.8274,13.4657,100,24.35,88,1004,11.47,185,0,0,22.2222,11.2654,1,284.825,20.3111,6,28,18,2022
4.83423,10.9474,6.80837,6.17812,100,24.3,88,1004,11.4,180,0,0,22.2222,9.65606,0,292.389,8.63854,6,28,19,2022
0,0,0,0,100,24.2,87,1004,11.49,178,0,0,22.2222,9.65606,0,300.67,-2.38483,6,28,20,2022
0,0,0,0,100,24.15,87,1004,11.85,176,0,0,21.6667,9.65606,0,310.184,-12.4302,6,28,21,2022
0,0,0,0,100,24.21,86,1004,12.35,177,0,0,21.6667,9.65606,0,321.43,-21.032,6,28,22,2022
0,0,0,0,69,24.02,87,1004,12.13,179,0,0,21.6667,9.65606,0,334.75,-27.5642,6,28,23,2022
0,0,0,0,79,23.87,88,1004,12.27,180,0,0,21.6667,9.65606,0,349.983,-31.3145,6,29,0,2022
0,0,0,0,100,23.67,90,1005,11.45,184,0.49,0,21.6667,8.04672,0,6.14748,-31.7347,6,29,1,2022
0,0,0,0,100,23.54,91,1005,10.72,186,0.14,0,21.6667,8.04672,0,21.7289,-28.7554,6,29,2,2022
0,0,0,0,99,23.38,92,1005,10.15,187,0,0,21.6667,6.43738,0,35.5568,-22.8329,6,29,3,2022
0,0,0,0,100,23.29,93,1005,9.88,184,0,0,21.6667,6.43738,0,47.288,-14.6698,6,29,4,2022
0,0,0,0,100,23.33,93,1006,10.41,189,0.15,0,21.6667,6.43738,0,57.1802,-4.92549,6,29,5,2022
0,0,0,0,100,23.08,94,1006,10.02,192,1.07,0,21.6667,8.04672,0,65.7158,5.89546,6,29,6,2022
0.272758,3.11778,0.575692,1.63509,100,23.03,95,1006,9.47,191,1.91,0,21.6667,8.04672,0,73.4108,17.4352,6,29,7,2022
3.65919,4.43664,6.83293,5.24093,100,23.18,95,1007,9.48,186,1.19,0,21.6667,8.04672,1,80.8015,29.4367,6,29,8,2022
3.83906,9.19595,14.2834,11.2139,100,23.61,93,1007,9.7,183,0.31,0,22.2222,8.04672,1,88.5695,41.6937,6,29,9,2022
9.73166,10.7525,17.6149,15.4261,100,23.76,92,1007,10.42,188,0,0,22.7778,8.04672,2,97.9303,53.9836,6,29,10,2022
12.8751,15.5738,19.041,18.865,100,23.87,91,1007,9.76,188,0,0,23.3333,8.04672,2,112.041,65.8909,6,29,11,2022
11.9716,19.2974,18.3021,18.6835,100,23.96,91,1007,9.49,190,0.16,0,23.8889,8.04672,2,142.312,75.8893,6,29,12,2022
17.4361,23.1494,16.8303,18.7908,100,24.12,90,1007,9.6,192,0.63,0,23.8889,8.04672,2,204.682,77.456,6,29,13,2022
19.7645,23.8198,18.6131,19.6709,96,24.17,91,1007,9.64,194,1.17,0,23.8889,8.04672,2,242.857,68.6298,6,29,14,2022
16.5592,24.3231,20.3266,18.868,89,24.15,91,1007,9.36,194,1.13,0,23.8889,8.04672,1,259.248,56.9537,6,29,15,2022
20.6393,23.7153,20.2697,18.564,73,24.25,90,1007,9.55,191,0.67,0,23.8889,8.04672,1,269.337,44.7019,6,29,16,2022
11.8039,17.5975,17.8197,15.4097,79,24.2,90,1007,9.67,191,0.33,0,23.8889,8.04672,0,277.345,32.4113,6,29,17,2022
8.44972,11.2146,11.4881,9.01126,81,24,90,1007,9.27,191,0.25,0,23.3333,6.43738,0,284.753,20.3259,6,29,18,2022
5.98367,5.89426,5.70228,3.66808,85,23.58,92,1008,8.95,188,1.06,0,23.3333,6.43738,0,292.32,8.64828,6,29,19,2022
0,0,0,0,82,23.07,93,1008,8.27,187,1.78,0,23.3333,6.43738,0,300.6,-2.38195,6,29,20,2022
0,0,0,0,85,23.17,93,1008,7.01,182,0.4,0,22.7778,6.43738,0,310.112,-12.4363,6,29,21,2022
0,0,0,0,77,23.16,93,1009,7.05,173,0,0,22.7778,6.43738,0,321.357,-21.0494,6,29,22,2022
0,0,0,0,89,23.41,91,1009,7.85,177,0,0,22.7778,6.43738,0,334.678,-27.5951,6,29,23,2022
0,0,0,0,92,23.43,91,1009,8.52,183,0.27,0,22.2222,6.43738,0,349.919,-31.3596,6,30,0,2022
0,0,0,0,97,23.28,91,1010,7.39,175,0,0,22.2222,6.43738,0,6.09879,-31.7923,6,30,1,2022
0,0,0,0,98,23.17,92,1009,7.55,178,0.56,0,22.2222,6.43738,0,21.6989,-28.8214,6,30,2,2022
0,0,0,0,98,22.95,93,1009,7.91,176,0.86,0,22.2222,8.04672,0,35.544,-22.9032,6,30,3,2022
0,0,0,0,100,23.13,92,1009,7.94,176,0.69,0,22.2222,8.04672,0,47.2884,-14.7412,6,30,4,2022
0,0,0,0,95,23.15,92,1010,7.85,181,0.83,0,21.6667,8.04672,0,57.1905,-4.99642,6,30,5,2022
0,0,0,0,94,23.13,91,1010,7.33,179,0.27,0,22.2222,8.04672,0,65.7336,5.82582,6,30,6,2022
2.08635,5.82238,0.19092,4.93312,95,23.39,90,1010,7.1,178,0.64,0,22.7778,8.04672,0,73.435,17.367,6,30,7,2022
9.19423,10.2717,6.66806,13.1822,96,23.73,89,1011,7.15,178,0.54,0,22.7778,9.65606,1,80.8324,29.3697,6,30,8,2022
14.2657,15.711,18.6072,19.0236,97,24.1,87,1011,7.4,184,0.34,0,22.2222,9.65606,1,88.6081,41.6273,6,30,9,2022
20.7966,23.6753,31.3093,35.1669,100,24.45,85,1011,7.54,191,0.13,0,22.2222,11.2654,2,97.9777,53.9165,6,30,10,2022
41.0586,35.569,41.2706,39.3292,100,24.6,84,1011,7.47,193,0,0,22.2222,11.2654,6,112.091,65.821,6,30,11,2022
50.9373,49.7285,51.9416,47.0157,100,24.87,82,1011,7.35,193,0,0,21.6667,16.0934,6,142.28,75.8167,6,30,12,2022
55.6978,58.3188,59.0202,66.9066,100,25.15,80,1011,7.45,195,0,0,21.1111,16.0934,9,204.387,77.4205,6,30,13,2022
56.1683,56.5845,54.3043,66.5675,100,24.94,80,1011,7.16,200,0,0,20.5556,16.0934,8,242.655,68.632,6,30,14,2022
47.0514,49.9451,59.7435,60.607,100,24.7,81,1011,7.02,200,0,0,20.5556,16.0934,5,259.115,56.9668,6,30,15,2022
38.181,39.9973,55.4172,51.2533,100,24.48,83,1011,6.67,202,0,0,20,16.0934,3,269.236,44.7173,6,30,16,2022
29.5791,31.4339,36.6789,40.1594,97,24.34,84,1011,6.35,202,0,0,20,16.0934,2,277.259,32.4254,6,30,17,2022
16.6993,22.505,20.3425,20.7518,93,24.41,83,1011,5.72,195,0,0,20.5556,16.0934,1,284.674,20.3365,6,30,18,2022
6.47334,12.2824,6.57305,11.6282,94,24.51,84,1012,5.28,187,0,0,20.5556,16.0934,0,292.244,8.65353,6,30,19,2022
0,0,0,0,95,23.87,87,1012,3.93,182,0,0,21.1111,16.0934,0,300.526,-2.38402,6,30,20,2022
0,0,0,0,86,23.39,90,1013,2.88,168,0,0,21.1111,16.0934,0,310.037,-12.4479,6,30,21,2022
0,0,0,0,33,23.05,92,1012,3.45,135,0,0,21.6667,16.0934,0,321.281,-21.0729,6,30,22,2022
0,0,0,0,21,22.58,95,1012,3.1,116,0,0,21.6667,16.0934,0,334.605,-27.6325,6,30,23,2022
0,0,0,0,33,22.29,96,1012,2.83,110,0,0,21.1111,16.0934,0,349.855,-31.4115,7,1,0,2022
0,0,0,0,56,22.42,97,1013,3.98,121,0,0,22.2222,11.2654,0,6.05177,-31.8564,7,1,1,2022
0,0,0,0,55,22.46,97,1013,4.09,120,0,0,21.6667,11.2654,0,21.6723,-28.8935,7,1,2,2022
0,0,0,0,59,22.42,98,1013,3.63,121,0,0,21.6667,11.2654,0,35.5357,-22.9788,7,1,3,2022
0,0,0,0,82,22.4,98,1013,3.33,118,0,0,21.6667,11.2654,0,47.2941,-14.8172,7,1,4,2022
0,0,0,0,91,22.35,98,1013,2.8,114,0,0,21.6667,11.2654,0,57.2064,-5.07117,7,1,5,2022
0,0,0,0,94,22.52,97,1014,3.1,111,0,0,22.2222,11.2654,0,65.7573,5.75295,7,1,6,2022
3.91168,10.2875,0.944803,10.1652,92,23.03,94,1014,4.06,124,0,0,23.3333,11.2654,1,73.4658,17.296,7,1,7,2022
16.8853,17.5506,12.8976,22.1283,91,23.86,90,1014,4.62,138,0,0,22.7778,11.2654,3,80.8706,29.3003,7,1,8,2022
35.7579,37.2695,33.3007,33.3648,87,24.76,85,1015,4.57,148,0,0,22.2222,16.0934,5,88.6552,41.5585,7,1,9,2022
52.0166,54.9815,45.4816,47.2751,86,25.51,81,1015,4.33,158,0,0,21.6667,16.0934,8,98.0357,53.8471,7,1,10,2022
55.5151,65.7096,56.8364,64.105,84,26.05,77,1015,4.37,166,0,0,21.1111,16.0934,11,112.156,65.7481,7,1,11,2022
61.9812,69.4033,64.1379,73.0415,87,26.35,76,1015,4.71,170,0,0,21.6667,16.0934,11,142.266,75.739,7,1,12,2022
68.3825,70.093,66.4165,66.6313,81,26.54,75,1014,4.61,180,0,0,21.1111,16.0934,11,204.087,77.3781,7,1,13,2022
67.4523,68.423,61.5515,66.7207,83,26.69,75,1014,4.69,184,0,0,21.1111,16.0934,8,242.441,68.629,7,1,14,2022
62.2791,62.7261,57.484,60.5676,86,26.68,75,1013,4.43,188,0,0,20.5556,16.0934,5,258.972,56.9758,7,1,15,2022
53.7064,50.1502,52.2263,49.8652,100,26.67,75,1013,4.44,186,0,0,20.5556,16.0934,3,269.126,44.7288,7,1,16,2022
39.9913,39.9776,34.702,36.1576,94,26.48,75,1013,4.1,187,0,0,20,16.0934,2,277.166,32.4355,7,1,17,2022
18.9492,26.8981,20.5295,22.1005,96,26.07,75,1013,4.1,180,0,0,20.5556,16.0934,1,284.59,20.3429,7,1,18,2022
6.77176,13.3626,6.57136,10.1779,97,25.33,78,1013,3.35,178,0,0,21.1111,16.0934,0,292.164,8.65423,7,1,19,2022
0,0,0,0,98,24.63,81,1013,3.28,177,0,0,21.1111,16.0934,0,300.446,-2.39108,7,1,20,2022
0,0,0,0,97,23.87,85,1013,3.69,151,0,0,21.1111,16.0934,0,309.957,-12.465,7,1,21,2022
0,0,0,0,68,23.18,88,1014,2.82,130,0,0,21.6667,16.0934,0,321.201,-21.1025,7,1,22,2022
0,0,0,0,56,22.78,90,1014,1.56,143,0,0,21.6667,16.0934,0,334.529,-27.6765,7,1,23,2022
0,0,0,0,40,22.57,90,1014,2.31,124,0,0,21.6667,16.0934,0,349.791,-31.4702,7,2,0,2022
0,0,0,0,63,22.32,89,1014,2.11,104,0,0,21.6667,16.0934,0,6.00651,-31.9272,7,2,1,2022
0,0,0,0,62,22.24,88,1014,3.38,110,0,0,21.1111,16.0934,0,21.6492,-28.9717,7,2,2,2022
0,0,0,0,53,22.06,88,1013,2.36,98,0,0,21.1111,16.0934,0,35.5321,-23.0597,7,2,3,2022
0,0,0,0,79,21.95,88,1013,1.68,71,0,0,21.6667,16.0934,0,47.3052,-14.8977,7,2,4,2022
0,0,0,0,43,21.98,87,1014,2.24,75,0,0,21.1111,16.0934,0,57.228,-5.14966,7,2,5,2022
0,0,0,0,43,21.98,86,1013,2.74,84,0,0,22.2222,16.0934,0,65.7871,5.67693,7,2,6,2022
4.72944,9.75475,1.58123,5.98387,54,22.42,84,1014,2.18,72,0,0,22.2222,16.0934,1,73.5031,17.2224,7,2,7,2022
18.6207,21.6452,12.7273,20.6721,52,23.15,80,1014,2.14,62,0,0,22.2222,16.0934,2,80.9161,29.2285,7,2,8,2022
37.8838,39.322,35.3597,41.2532,50,24.09,77,1014,1.85,66,0,0,21.1111,16.0934,5,88.7109,41.4876,7,2,9,2022
50.8013,56.4593,52.4553,47.0749,100,24.78,75,1014,0.92,53,0,0,20.5556,16.0934,8,98.1044,53.7753,7,2,10,2022
58.0437,65.2759,60.1862,58.1227,100,25.32,73,1013,0.2,6,0,0,20,16.0934,11,112.235,65.6721,7,2,11,2022
66.659,71.2521,73.0575,71.2921,100,25.75,71,1013,1.01,281,0,0,20.5556,16.0934,11,142.27,75.6561,7,2,12,2022
66.6276,73.1057,76.7453,66.8383,100,26.35,70,1012,1.99,282,0,0,20.5556,16.0934,11,203.782,77.3287,7,2,13,2022
64.8357,65.9763,66.9575,59.4634,100,26.02,73,1011,1.59,270,0,0,20.5556,16.0934,8,242.213,68.6209,7,2,14,2022
61.3654,66.6007,62.3442,61.5905,100,26.57,71,1011,2.66,292,0,0,20.5556,16.0934,5,258.819,56.9805,7,2,15,2022
50.4795,55.405,55.3511,54.4354,100,26.11,72,1011,3.8,299,0,0,20.5556,16.0934,3,269.009,44.7363,7,2,16,2022
34.3302,40.1251,35.1098,37.92,100,25.43,75,1011,3.09,310,0,0,20.5556,16.0934,2,277.067,32.4416,7,2,17,2022
18.0434,23.5975,16.2215,18.1895,100,24.96,77,1010,1.85,334,0,0,20.5556,16.0934,1,284.5,20.3451,7,2,18,2022
7.07947,10.3118,6.73124,7.43982,100,24.82,77,1010,1.91,355,0,0,20.5556,16.0934,0,292.079,8.65031,7,2,19,2022
0,0,0,0,100,24.52,78,1010,1.83,15,0,0,21.1111,16.0934,0,300.363,-2.40319,7,2,20,2022
0,0,0,0,100,24.43,78,1010,1.87,63,0,0,21.1111,16.0934,0,309.873,-12.4877,7,2,21,2022
0,0,0,0,100,24.45,78,1011,1.88,89,0,0,22.2222,16.0934,0,321.118,-21.1381,7,2,22,2022
0,0,0,0,100,24.13,80,1011,1.27,91,0,0,22.2222,11.2654,0,334.451,-27.727,7,2,23,2022
0,0,0,0,100,24.13,79,1011,2.45,104,0,0,22.2222,11.2654,0,349.726,-31.5356,7,3,0,2022
0,0,0,0,36,23.52,82,1011,1.81,95,0,0,22.2222,11.2654,0,5.96311,-32.0046,7,3,1,2022
0,0,0,0,41,23.37,81,1011,2.4,108,0,0,22.2222,9.65606,0,21.6297,-29.0559,7,3,2,2022
0,0,0,0,49,23.06,82,1011,2.35,110,0,0,21.6667,9.65606,0,35.5333,-23.1458,7,3,3,2022
0,0,0,0,89,22.92,82,1010,2.22,92,0,0,22.7778,9.65606,0,47.3216,-14.9826,7,3,4,2022
0,0,0,0,95,22.73,84,1010,2.72,94,0.46,0,23.3333,9.65606,0,57.2553,-5.23181,7,3,5,2022
0,0,0,0,96,22.61,86,1010,2.3,82,0.6,0,23.3333,9.65606,1,65.823,5.59787,7,3,6,2022
4.38832,7.17425,3.47461,8.92294,97,23,85,1010,3.21,90,0.16,0,22.2222,9.65606,2,73.547,17.1461,7,3,7,2022
14.3933,16.1973,16.4354,21.4188,98,23.69,83,1010,3.18,84,0,0,21.1111,9.65606,3,80.9688,29.1544,7,3,8,2022
30.1747,30.9014,33.672,33.4146,95,24.52,81,1010,2.76,103,0,0,20,11.2654,5,88.7749,41.4146,7,3,9,2022
43.253,48.58,47.4837,46.5246,66,25.49,77,1010,2.83,118,0,0,19.4444,11.2654,8,98.1837,53.7012,7,3,10,2022
56.2566,56.6616,55.6438,60.4016,69,26.42,74,1009,2.73,144,0,0,19.4444,11.2654,8,112.329,65.5932,7,3,11,2022
68.8832,65.5126,64.5344,69.0437,58,27.17,71,1009,3.79,161,0,0,20,11.2654,11,142.292,75.5682,7,3,12,2022
68.3064,60.9903,63.9661,58.9346,66,27.69,69,1009,5.23,151,0,0,22.7778,6.43738,7,203.473,77.2723,7,3,13,2022
69.5783,64.3436,62.0771,66.7095,61,27.7,69,1008,6.49,151,0,0,22.7778,11.2654,8,241.973,68.6076,7,3,14,2022
61.941,58.3528,63.3845,62.557,68,27.37,70,1008,6.64,151,0,0,22.2222,11.2654,5,258.656,56.9808,7,3,15,2022
48.6339,43.7802,56.3304,54.2099,100,27.19,71,1008,6.66,145,0,0,21.6667,11.2654,3,268.884,44.7397,7,3,16,2022
29.5989,24.9137,23.3496,24.6153,100,26.77,73,1008,6.99,140,0,0,22.7778,6.43738,1,276.961,32.4436,7,3,17,2022
15.1924,22.0474,18.2427,19.0002,100,26.1,77,1008,7.02,137,0,0,22.2222,11.2654,1,284.405,20.3429,7,3,18,2022
5.22835,11.1455,6.44746,8.15349,100,25.21,82,1008,5.66,132,0,0,21.6667,11.2654,0,291.989,8.64172,7,3,19,2022
0,0,0,0,92,24.51,86,1008,4.93,132,0,0,21.6667,11.2654,0,300.274,-2.4204,7,3,20,2022
0,0,0,0,80,24.01,88,1008,4.42,120,0,0,21.1111,9.65606,0,309.786,-12.5159,7,3,21,2022
0,0,0,0,23,23.87,89,1008,4.27,109,0,0,21.6667,9.65606,0,321.032,-21.1799,7,3,22,2022
0,0,0,0,19,23.59,90,1008,4.05,101,0,0,22.2222,9.65606,0,334.372,-27.7841,7,3,23,2022
0,0,0,0,17,23.34,91,1008,3.7,100,0,0,22.2222,9.65606,0,349.662,-31.6077,7,4,0,2022
0,0,0,0,72,23.77,90,1007,4.52,105,0,0,22.7778,6.43738,0,5.92167,-32.0885,7,4,1,2022
0,0,0,0,74,23.64,90,1007,3.55,100,0,0,22.7778,6.43738,0,21.6139,-29.146,7,4,2,2022
0,0,0,0,72,23.55,90,1006,3.91,99,0,0,23.3333,6.43738,0,35.5392,-23.2371,7,4,3,2022
0,0,0,0,13,23.36,91,1006,3.86,92,0,0,23.3333,6.43738,0,47.3434,-15.0717,7,4,4,2022
0,0,0,0,24,23.44,91,1006,4.09,85,0,0,22.7778,6.43738,0,57.2884,-5.31752,7,4,5,2022
0,0,0,0,33,23.69,90,1006,3.99,84,0,0,23.3333,6.43738,0,65.8651,5.51584,7,4,6,2022
3.69965,8.19088,3.81737,9.48829,43,23.85,90,1006,4.22,88,0,0,22.7778,8.04672,1,73.5974,17.0674,7,4,7,2022
12.4916,14.9478,13.1165,14.4602,48,23.92,89,1006,4.34,91,0,0,22.7778,8.04672,1,81.0288,29.0782,7,4,8,2022
28.5031,26.4111,31.2495,26.3738,47,24.11,89,1006,4.81,93,0,0,22.2222,8.04672,5,88.8475,41.3395,7,4,9,2022
39.2405,39.9879,43.2342,41.9491,15,24.69,88,1006,4.67,98,0,0,21.1111,9.65606,7,98.2736,53.625,7,4,10,2022
35.1859,43.2948,44.8924,43.6702,41,24.75,89,1006,4.95,98,0.12,0,20.5556,9.65606,7,112.437,65.5114,7,4,11,2022
48.2085,48.9945,43.0571,46.4153,45,24.93,88,1006,5.08,100,0,0,20.5556,11.2654,7,142.333,75.4753,7,4,12,2022
52.6124,49.7164,35.1464,48.4556,51,24.92,87,1006,5.04,101,0,0,22.2222,11.2654,7,203.161,77.209,7,4,13,2022
50.617,45.7463,31.5197,49.7786,53,24.93,87,1005,5.07,97,0,0,22.2222,11.2654,7,241.721,68.5888,7,4,14,2022
48.8946,44.769,37.7598,43.2726,51,25.48,84,1005,4.97,100,0,0,22.7778,11.2654,5,258.484,56.9767,7,4,15,2022
42.0785,40.0709,39.0898,32.5803,33,26.16,81,1004,5,105,0,0,22.7778,11.2654,3,268.751,44.7389,7,4,16,2022
30.8637,28.8009,29.556,24.3375,47,26.1,82,1004,5.47,111,0,0,22.2222,11.2654,2,276.849,32.4413,7,4,17,2022
15.9176,17.1541,17.0788,11.0417,49,25.54,85,1004,5.23,104,0,0,22.2222,11.2654,1,284.304,20.3362,7,4,18,2022
6.45162,7.00695,7.23477,7.39568,48,25.15,87,1005,4.64,88,0,0,22.2222,11.2654,0,291.894,8.62839,7,4,19,2022
0,0,0,0,47,24.74,88,1005,4.43,83,0,0,22.7778,9.65606,0,300.182,-2.44276,7,4,20,2022
0,0,0,0,48,24.52,89,1005,4.77,81,0,0,23.3333,9.65606,0,309.694,-12.5498,7,4,21,2022
0,0,0,0,42,24.36,89,1005,4.99,86,0,0,23.8889,9.65606,0,320.944,-21.2278,7,4,22,2022
0,0,0,0,36,24.21,89,1005,4.58,88,0,0,23.8889,9.65606,0,334.291,-27.8477,7,4,23,2022
0,0,0,0,36,24.12,89,1005,4.74,81,0,0,23.8889,9.65606,0,349.597,-31.6866,7,5,0,2022
0,0,0,0,58,24.09,90,1004,2.17,89,0,0,23.3333,16.0934,0,5.88228,-32.1789,7,5,1,2022
0,0,0,0,66,24.02,90,1004,2.15,65,0,0,23.3333,16.0934,0,21.6019,-29.242,7,5,2,2022
0,0,0,0,72,24.04,90,1004,3.03,85,0,0,22.7778,16.0934,0,35.5501,-23.3334,7,5,3,2022
0,0,0,0,100,23.96,90,1004,1.69,28,0,0,23.3333,16.0934,0,47.3707,-15.1651,7,5,4,2022
0,0,0,0,100,24.02,90,1004,2.3,37,0,0,23.3333,16.0934,0,57.3274,-5.40672,7,5,5,2022
0,0,0,0,99,23.98,90,1005,2.17,47,0,0,23.3333,8.04672,1,65.9132,5.43094,7,5,6,2022
3.31332,9.30579,2.3064,6.2883,99,24.32,88,1005,1.78,39,0,0,23.3333,8.04672,1,73.6544,16.9863,7,5,7,2022
11.7955,16.7156,11.7035,13.2863,99,24.79,86,1005,2.4,37,0,0,22.7778,9.65606,1,81.0961,28.9998,7,5,8,2022
23.9248,26.8883,34.3136,35.513,100,25.4,83,1005,2.11,10,0,0,22.7778,11.2654,2,88.9285,41.2625,7,5,9,2022
32.595,32.097,38.0222,28.5161,100,25.85,82,1005,1.99,331,0,0,22.7778,11.2654,3,98.3739,53.5467,7,5,10,2022
36.282,36.6742,42.9915,32.7476,100,25.79,82,1005,1.4,325,0,0,23.3333,11.2654,3,112.559,65.4268,7,5,11,2022
46.9869,52.505,58.5703,52.0951,100,26.54,79,1005,1.71,271,0,0,23.3333,16.0934,3,142.391,75.3776,7,5,12,2022
53.6004,57.4928,67.3486,54.8707,95,26.75,78,1005,3.24,277,0,0,22.7778,16.0934,3,202.846,77.1386,7,5,13,2022
54.0624,55.2286,67.4577,60.295,95,26.77,78,1004,3.3,281,0,0,22.7778,16.0934,3,241.458,68.5646,7,5,14,2022
51.2287,49.1666,65.1334,59.7954,95,26.85,78,1004,3.56,270,0,0,22.7778,16.0934,2,258.302,56.968,7,5,15,2022
51.833,42.0382,47.3464,43.4716,52,26.97,78,1005,4.04,267,0,0,22.2222,11.2654,2,268.611,44.7338,7,5,16,2022
38.0916,34.7387,33.8437,35.6771,68,26.73,79,1005,3.38,271,0,0,22.2222,11.2654,2,276.731,32.4348,7,5,17,2022
17.8043,21.4286,18.4751,17.2644,79,26.55,81,1005,2.41,274,0,0,22.2222,11.2654,1,284.198,20.3251,7,5,18,2022
7.33964,10.9953,6.72242,8.57969,83,26.26,82,1005,1.7,255,0,0,22.7778,16.0934,0,291.794,8.61028,7,5,19,2022
0,0,0,0,86,25.84,84,1005,1.42,244,0,0,22.7778,16.0934,0,300.085,-2.4703,7,5,20,2022
0,0,0,0,85,25.39,86,1006,1.06,191,0,0,22.7778,16.0934,0,309.599,-12.5893,7,5,21,2022
0,0,0,0,100,25.33,85,1006,1.61,137,0,0,23.3333,16.0934,0,320.852,-21.2818,7,5,22,2022
0,0,0,0,100,25.1,86,1006,1.85,132,0,0,23.3333,16.0934,0,334.208,-27.9179,7,5,23,2022
0,0,0,0,99,24.96,87,1006,2.17,130,0,0,23.3333,16.0934,0,349.533,-31.7722,7,6,0,2022
0,0,0,0,84,25.16,89,1007,2.47,141,0,0,23.3333,16.0934,0,5.84503,-32.2757,7,6,1,2022
0,0,0,0,87,25.06,89,1007,2.76,135,0,0,23.3333,16.0934,0,21.5937,-29.3438,7,6,2,2022
0,0,0,0,89,24.79,90,1007,3.06,122,0,0,23.3333,16.0934,0,35.5659,-23.4346,7,6,3,2022
0,0,0,0,99,24.6,91,1007,3.07,111,0,0,23.3333,16.0934,0,47.4036,-15.2626,7,6,4,2022
0,0,0,0,100,24.44,90,1007,3.24,107,0,0,23.3333,16.0934,0,57.3722,-5.49931,7,6,5,2022
0,0,0,0,99,24.44,90,1007,3.77,113,0,0,22.7778,16.0934,0,65.9675,5.34325,7,6,6,2022
2.60102,8.61084,0.251462,4.17777,99,24.71,89,1007,3.71,116,0,0,23.3333,16.0934,0,73.7179,16.9028,7,6,7,2022
14.0232,15.9957,9.78427,18.2766,99,25.36,88,1008,4.02,123,0,0,22.7778,16.0934,1,81.1706,28.9195,7,6,8,2022
24.0983,24.8926,27.7487,32.2559,99,26.33,84,1008,4.23,128,0,0,22.7778,16.0934,1,89.0179,41.1835,7,6,9,2022
37.0104,36.8391,42.2525,40.8734,100,27.39,79,1007,4.74,135,0,0,21.6667,16.0934,2,98.4847,53.4663,7,6,10,2022
